relative_path,book,ext,bytes,sha256,status,poem_ids,notes
Soseki-Natsume_Collected-Haiku/20260505_023636568_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1109334,37cec5c8cbfe65906cb1106a81323d09fd3515e1f28bfbe211272867aa984a61,transcribed,poem-058,
Soseki-Natsume_Collected-Haiku/20260505_024033044_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1035868,2f9bb863a355e4c5992261a2a64f6290c41ba7a63af8ceae8025f5352de9ad73,transcribed,poem-059,
Soseki-Natsume_Collected-Haiku/20260505_024105452_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1089203,8423eefb4bd6fbe42602ec3b81e3b561aec0ed974a0e3354ffad87b0404f75cb,transcribed,poem-060,
Soseki-Natsume_Collected-Haiku/20260505_024825399_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1066821,13a8aad423fe6dd63663e25b3142d6217577f15628b547fafda5798ce7f59cc5,transcribed,poem-061,
Soseki-Natsume_Collected-Haiku/20260505_025214354_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1105631,60d7461797e39e0841758e89fc29df3c79860630c6ea8399329d2f3930336e51,transcribed,poem-062,
Soseki-Natsume_Collected-Haiku/20260505_025620042_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1085036,c9bb2fa21f6f066e412c12bfbecd99cf39d1f9f1e3371bd92ee5764cac2a7a07,transcribed,poem-063,
Soseki-Natsume_Collected-Haiku/20260505_025734265_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1073985,653077efd1d6a674a9584241c46baf3d9c15d1f13f6492f0447f1b084e561737,transcribed,poem-064,
Soseki-Natsume_Collected-Haiku/20260505_025843975_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1099350,c49474174ebd0ef35e253b0acd97205468d0041ab3b4cd0f6f1c7d237bf0ee76,transcribed,poem-065,
Soseki-Natsume_Collected-Haiku/20260505_030108950_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1023123,b8e5970dfa5d037d54af8744056dff4e905aa75c30b8627c2da076f61020f5f3,transcribed,poem-066,
Soseki-Natsume_Collected-Haiku/20260509_023920877_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1165184,e90414841c5aa1ea09f24aa01cbd0d9c39871bb7e8ddc6a9f148e72449f4ceec,transcribed,poem-067,
Soseki-Natsume_Collected-Haiku/20260511_014829951_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1090954,2b2adaef56773906b7187e71159f05893f2574b0e48f0b4c1b9a65fe82bf335c,transcribed,poem-068,
Soseki-Natsume_Collected-Haiku/20260511_014921523_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1059268,bf1d60de02d583e3193aa81c368dc7c3a6195182a98270d13ab3020189b4a44b,transcribed,poem-069;poem-070,
Soseki-Natsume_Collected-Haiku/20260511_015016447_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1083047,fd9fd3f059c8f64d05b8a991e8b9cfb9734a8f2f8233387d4db17ab1507c8300,transcribed,poem-071,
Soseki-Natsume_Collected-Haiku/20260511_015603010_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1050115,9a4169dcb8f4255372c0880d388cfc774a3a7f2e0edcba7d95b20d47b015a43f,transcribed,poem-072,
Soseki-Natsume_Collected-Haiku/20260511_015606035_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1062089,f4da89cbbc828721950dd9a00e49a0dd31f38244137bf2b2f3d6d406a208a3dc,transcribed,poem-073,
Soseki-Natsume_Collected-Haiku/20260511_015631142_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1060494,45ce95002bbc6c03a342e9845f8097f21e3a9c43a7ef95f7dd5c05ff3a7f1a5f,transcribed,poem-074,
Soseki-Natsume_Collected-Haiku/20260511_015830022_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1074624,c11d54fff2cb6171de8031c99bed520975b1e1df472e2e175f4ea375f51421ef,transcribed,poem-075,
Soseki-Natsume_Collected-Haiku/20260511_020036055_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1075100,781e41dd6c95f4de96234cc311849bbe48185d05c5a6985276d94496c6194e61,transcribed,poem-076,
Soseki-Natsume_Collected-Haiku/20260517_132441339_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1146039,54c2f94f81b58ebe66068e5ca7a47591cdd5ca37d80975b2f29ff4720d2c844b,transcribed,poem-077;poem-078,
Soseki-Natsume_Collected-Haiku/20260517_132446982_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1237624,627b0b81e86b5eb54a0bc2bc1aacc37bb7c49e3dbc76e0bd1a35a8fec1f9ff36,transcribed,poem-079;poem-080,
Soseki-Natsume_Collected-Haiku/20260517_133020712_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1105869,05d7991ec26d2fe92fbfc349a5b3a43e7d12632e811807c3cc03a47f99e12ee6,transcribed,poem-081,
Soseki-Natsume_Collected-Haiku/20260517_133158994_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1202914,6c52086d8dd15ef078f5a8c8e99bce0543c254de54291eb6bbc6c2461f5337f8,transcribed,poem-082,
Soseki-Natsume_Collected-Haiku/20260517_133616163_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1084189,2ba1834805efeb8ec28ade439e4f647d0667a8ae201992df6f0fc8b1ea3440b8,transcribed,poem-083;poem-084,
Soseki-Natsume_Collected-Haiku/20260520_022413524_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1016680,217d51c30f756bcccaff27df4489bb0bd45298289e19b4e3aa286d54ccce51b6,transcribed,poem-085,
Soseki-Natsume_Collected-Haiku/20260520_022542262_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,528531,9a50df77a5fc9b255299168c749a2bca9402d2eb407931ff5fdb9da6995349d2,transcribed,poem-086,
Soseki-Natsume_Collected-Haiku/20260520_022819918_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1161911,16fd3fee7612c32d1d2b69a9eb11011b5e4557e0ed2bdf773bc3355406a227af,transcribed,poem-087;poem-088,
Soseki-Natsume_Collected-Haiku/20260529_030051446_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1215389,436b7874e98b76566cc60bdc74c85dfc33df761658fc58e84482cb7a74c94781,transcribed,poem-089,
Soseki-Natsume_Collected-Haiku/20260529_030327314_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1034409,a231d81827dbaa3d24e240f49804dd442d11c6b8a20b895b35f04208a14ab090,transcribed,poem-090,
Soseki-Natsume_Collected-Haiku/20260611_040022697_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,2289428,86d3178da7a1aac24b016f2acd173289433c216093bed56359aee8366a12021e,transcribed,poem-091,
Soseki-Natsume_Collected-Haiku/20260611_041213328_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,2249167,f7042e09cf3246ccd61c2fc3f5375d89816a56b82d903e82264d0c7f010a88e1,transcribed,poem-092;poem-093,
Soseki-Natsume_Collected-Haiku/20260618_015256191_iOS.heic,Soseki-Natsume_Collected-Haiku,heic,1110351,e1ee8a0f7a384006bbeff0dbff1b15b1940177419cc936f58b1eacb1a0e8a657,transcribed,poem-094;poem-095;poem-096,
Taras-Shevchenko_The-poet-of-ukraine/20260505_193630835_iOS.heic,Taras-Shevchenko_The-poet-of-ukraine,heic,2881269,e142fe03a0d73b61fe0f84574747061ccea25d0c9de9ec8f019b2d08f39dc9b4,needs_manual_text,poem-035,
Taras-Shevchenko_The-poet-of-ukraine/20260505_193706712_iOS.heic,Taras-Shevchenko_The-poet-of-ukraine,heic,2889141,3f5a8118d515dfaa5973582bcca0032a1e99105135bd465f9a5fdcc40af3c854,needs_manual_text,poem-035,
Taras-Shevchenko_The-poet-of-ukraine/20260505_203340830_iOS.heic,Taras-Shevchenko_The-poet-of-ukraine,heic,1348747,1b9e8ee25d48c84bd0ab5976a92994c3919ec3a7e3d29f1403930c3611d72292,transcribed,poem-034,
Taras-Shevchenko_The-poet-of-ukraine/20260505_203351874_iOS.heic,Taras-Shevchenko_The-poet-of-ukraine,heic,2161377,796ce4f85ca215b9e61306ab75f87c8f2bc978d2fb1310d284b46cc2c7891985,transcribed,poem-034,
The-Rag-and-Bone-Shop-of-the-Heart/20260507_020301874_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1104346,2d78c18afb3347eea1cfa385b094e5107881637c1f848915da7b3f2d5e6def14,transcribed,poem-148,
The-Rag-and-Bone-Shop-of-the-Heart/20260507_020440225_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1176822,a48b77f8475570aa14663c06644b8554e021f7ebce658ac87879050d725cc31b,transcribed,poem-149,
The-Rag-and-Bone-Shop-of-the-Heart/20260507_021610031_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1245071,eb71ebb968183a7f02a8035ef63ba375f23f645cb1bf367a4def60b5c76f8e7e,transcribed,poem-150,
The-Rag-and-Bone-Shop-of-the-Heart/20260507_021857442_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1157654,f785a31dfff044b74a71e27e465eed8550ad3d0a19db85bdaa34c90f956bbd3b,transcribed,poem-151,
The-Rag-and-Bone-Shop-of-the-Heart/20260507_021909939_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1154057,34eacb816b91e2dd14a7fbd22f11fc718823113a8bd7be930764727313dc600d,transcribed,poem-151,
The-Rag-and-Bone-Shop-of-the-Heart/20260508_211401164_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1125207,8450b3f3ba3dc962d5b44636c997eaf852c58a6cf19e590e380b4bf22f7b46b8,transcribed,poem-152,
The-Rag-and-Bone-Shop-of-the-Heart/20260508_232324301_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,2108155,2a7028cce0a1188b7e2f3616d1b40b10c592ca1a631b7ff0c9f578f502fe3ce6,transcribed,poem-153,
The-Rag-and-Bone-Shop-of-the-Heart/20260509_120822515_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,4197557,2db505386543cce11f4a57cd56dfdc058dc3777d11c920d00cfc2c02132fcf98,transcribed,poem-154,
The-Rag-and-Bone-Shop-of-the-Heart/20260509_120829005_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1600963,87dfb00ba7939e13163808049e801c269bd72a739236125fa1b2abdb98be07db,transcribed,poem-154,
The-Rag-and-Bone-Shop-of-the-Heart/20260509_121324816_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1446478,bd61bee283278846dc8d94e425847409f6192c07c7c103d9867fc0fa0e83486f,transcribed,poem-155,
The-Rag-and-Bone-Shop-of-the-Heart/20260509_185054754_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,2036738,6a80b9e51b5e7c6bc305e621d43684a41a1e39cff9f747489f0931bbea15f507,transcribed,poem-156,
The-Rag-and-Bone-Shop-of-the-Heart/20260512_022241527_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1082963,fab1325c51be9ddbeb72d16e25795cca2cf334ec1fe9c478a83ab4ff13e10bea,transcribed,poem-157,
The-Rag-and-Bone-Shop-of-the-Heart/20260514_012503223_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1200053,6bd6ecb73d392a05f6e64b6bba53f47bedaa051735d4fa6db42b45f0158d3142,transcribed,poem-158,
The-Rag-and-Bone-Shop-of-the-Heart/20260514_013920613_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,2788937,bafd0fcaaa4034d7b24ac71f44bc237c8cd5df694d4c069676f9697e4bc8a144,transcribed,poem-159,
The-Rag-and-Bone-Shop-of-the-Heart/20260526_030206847_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1187574,870e53d3847f194ad1a64e4d8e4311037d26adb0224a9411b0bf07103fac9f87,transcribed,poem-160,
The-Rag-and-Bone-Shop-of-the-Heart/20260529_001831076_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1059804,73619fe2674889545433fbd468bca2385349d7e0a15fde932e30820af4f1c111,transcribed,poem-161,
The-Rag-and-Bone-Shop-of-the-Heart/20260529_012228475_iOS.heic,The-Rag-and-Bone-Shop-of-the-Heart,heic,1050130,33b5a745e11263f7d87fe72ea0d96757434d04c3e88e4a653def571733b717ce,transcribed,poem-162,
William-Shakespeare_Shakespeares-sonnets/20260620_130744180_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1712579,d00869f0834d979ffd395163072f3223844a4f40d4a8a4d141508472cd7a4ed7,transcribed,poem-018,
William-Shakespeare_Shakespeares-sonnets/20260621_122548020_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1380622,57e111c6a102f309d8a5ce63fbe12622f3e5e24a81414bbabe08b9ca918cd955,transcribed,poem-019,
William-Shakespeare_Shakespeares-sonnets/20260621_122558797_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1222137,112afb75861a21756fb7b8dfd83e4e7bd387b537df1c956486ef695b7d8c7bd2,transcribed,poem-019,
William-Shakespeare_Shakespeares-sonnets/20260621_123207094_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1362094,44937ccb74254c9e79672bed9b9f4e0d16dfa8914a00f73667dcec37c57767fc,transcribed,poem-020,
William-Shakespeare_Shakespeares-sonnets/20260621_123220009_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1528855,d220c96475990d7b3c0556aea525dc2148abc27d9c08d9da8092f09fcb93e95e,transcribed,poem-020,
William-Shakespeare_Shakespeares-sonnets/20260621_124045583_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1397956,7731c26bb5ae8b6e2ee1cf8f5a09959f4a56906b6d541112344cac671d539c82,transcribed,poem-021,
William-Shakespeare_Shakespeares-sonnets/20260624_121529253_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1344460,f2c3bb4767a93d3f9f01ebb77f9f2ebc9d5a472614d266e1a37c8408aa3a3165,transcribed,poem-021,
William-Shakespeare_Shakespeares-sonnets/20260624_122031851_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1595836,7f7f7885dd5a1f125aba149919878d9eae307a37e9a76dee74a6db23ed863299,transcribed,poem-022,
William-Shakespeare_Shakespeares-sonnets/20260624_123319411_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1678537,139035e628b4e22ca5d735f7cfed70e03cacd6eea8b2af6bcd85c1b00899ecf5,transcribed,poem-023,
William-Shakespeare_Shakespeares-sonnets/20260703_143913237_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,3245773,80d655e2de9ca1edbff55dbd2e2b2f08578c59b9ed71c5a91f4d3dc00c760bdc,transcribed,poem-024;poem-025,
William-Shakespeare_Shakespeares-sonnets/20260703_144300348_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1294092,e2ee484198c1fcf0cacf7ad7779b81c9861a529e25c3425158cc8dba2c96cdb8,transcribed,poem-026,
William-Shakespeare_Shakespeares-sonnets/20260703_145852446_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1311835,8e760b71e9f0ac7d95d5ba3e7b3e6b4b37e49169f86d4a5e4fd8de5aef5d01f0,transcribed,poem-027,
William-Shakespeare_Shakespeares-sonnets/20260703_150342547_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1440856,bcd9aee7e24de6464a7afcc6b149c7ee4f27b803bce2da497639599fadb80d49,transcribed,poem-028;poem-029,
William-Shakespeare_Shakespeares-sonnets/20260703_151313517_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1336978,27496909bfcc2ab8ab64ff38bf2782146e243c97cbd77a3a86b0250397f1bf73,transcribed,poem-030,
William-Shakespeare_Shakespeares-sonnets/20260703_153715641_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1214021,868af8d6a0e9fa166482e6e3c21b670dbb501bdceb834ea01142633222c0d894,transcribed,poem-031,
William-Shakespeare_Shakespeares-sonnets/20260703_154119787_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1232678,cc0f9d196cb684d512d9e13d6aab976d5fdda28791e735351b17024b296d5cd7,transcribed,poem-032,
William-Shakespeare_Shakespeares-sonnets/20260703_154426138_iOS.heic,William-Shakespeare_Shakespeares-sonnets,heic,1321951,c6ee85371f019da7006b15b0f199b5021dad4d5fc89c0069506d2426dd533aeb,transcribed,poem-033,
andrusyshen-and-kirkconnell_the-ukranian-poets-1189-1962/20260701_122516558_iOS.heic,andrusyshen-and-kirkconnell_the-ukranian-poets-1189-1962,heic,1405145,cc2b08005c77f673e1d80ff52db8547edd1963fd1d807e26003eadd5e41ae7dd,transcribed,poem-036,
andrusyshen-and-kirkconnell_the-ukranian-poets-1189-1962/20260701_122520360_iOS.heic,andrusyshen-and-kirkconnell_the-ukranian-poets-1189-1962,heic,1324439,fe884e5a93a80f0b7c66f3c58f4660f97d54083283006fb32a42593fd42f9427,transcribed,poem-036,
e-e-cummings_Erotic-poems/20260503_170043041_iOS.heic,e-e-cummings_Erotic-poems,heic,1526026,359904d9331a7c0b6bc9d1e7d8cb732aeb5b123257a0a2168d7b149e7bc903ac,transcribed,poem-193,
e-e-cummings_Erotic-poems/20260503_170227290_iOS.heic,e-e-cummings_Erotic-poems,heic,1694336,7f386de4e321db8db02ac70437eea4b738656ca8d89e49e2ca75a84eb3e5198e,transcribed,poem-194,
e-e-cummings_Erotic-poems/20260503_170504221_iOS.heic,e-e-cummings_Erotic-poems,heic,1511270,3ba4176c63e731b1a8cdb44abaccc95303bee4ff296fe350f07f64bc1dd3bac9,transcribed,poem-195,
e-e-cummings_Erotic-poems/20260503_171029626_iOS.heic,e-e-cummings_Erotic-poems,heic,1772118,80f571597eac08d3936bd597d99b6132317a2704614c759715c509439d45458a,transcribed,poem-196,
e-e-cummings_Erotic-poems/20260503_171139985_iOS.heic,e-e-cummings_Erotic-poems,heic,1549424,7ed8c66cb724681c9a6d78d17442057194295a0b66661272086e0a562595f827,transcribed,poem-197,
e-e-cummings_Erotic-poems/20260503_171407979_iOS.heic,e-e-cummings_Erotic-poems,heic,1608314,598b3c59e2a565a99ce3d493cecc43b94a5e1da07333c9de8cf383b97218172e,transcribed,poem-198,
e-e-cummings_Erotic-poems/20260503_171429655_iOS.heic,e-e-cummings_Erotic-poems,heic,1527716,c3355beba907d17d189c07fd20feb95a2c2b728ad5e19cd9b2a76ef9690e6ec2,transcribed,poem-198,
e-e-cummings_Erotic-poems/20260503_171553150_iOS.heic,e-e-cummings_Erotic-poems,heic,2001094,b7ddbd205ffbeccc80c33e1c3337fdac369bb8e78cf15a73bd1edb51fbc0c556,transcribed,poem-199,
e-e-cummings_Erotic-poems/20260503_171952959_iOS.heic,e-e-cummings_Erotic-poems,heic,2155349,d397b6f1a018ed02a7ebcfe8586cc8a8fe0407003a378bb88ad56b2c7cec15d5,transcribed,poem-200,
the-poetry-of-pablo-neruda/20260622_025439353_iOS.heic,the-poetry-of-pablo-neruda,heic,1211902,74049407d449cd6bb5b91259308667987e0b88e7abf9824598c3aa9da3dc106f,transcribed,poem-171,
the-poetry-of-pablo-neruda/20260622_030431444_iOS.heic,the-poetry-of-pablo-neruda,heic,1159412,3cd19f56c1c561996b544a62b037eda7c69fdf5486574b446ebc5e9684d47464,transcribed,poem-172,
the-poetry-of-pablo-neruda/20260622_030435191_iOS.heic,the-poetry-of-pablo-neruda,heic,1116629,b0bb1fd1f2426ef918a80ae8187a74b44970f4bb00baae8630fb02d4d5634dfe,transcribed,poem-172,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1336.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3959078,2544149d161aa6a85e71fc2cfc2f10a1ccb508dc07312009878a8fe2ea455a44,transcribed,poem-130,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1337.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,4070041,9e75c0a83def150fad4a7219ce68cc919c3bd4a066240ab885f14efe5d55d00a,transcribed,poem-131,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1338.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,4114026,89a81285ef19f5e15ca1959d2b930d778a1d94f1426e0a90ffa5558c1d5caa92,transcribed,poem-132,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1339.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3910546,9a4d1a4f9e943445f5d9b9995deb680b2d660541fcc6097dde584373407ad57f,needs_manual_text,poem-205,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1340.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3966739,51c2acceacd5af1f9ea3080fb1a58759cff021e3efbea41f5f8ed42d4adebb39,needs_manual_text,poem-205,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1341.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3994059,5eadb03eaf8709fbcecd2cf045863501129e1d6115922b78ac10986269690bbd,transcribed,poem-134,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1342.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3927001,ec08ce5777b0bef39d0a50e33823ef286a91e8b086b36b3827fee7e8344b4b06,transcribed,poem-135,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1343.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3830878,b655b8322734b070217581c7a07c85b538aaa1fac4ea5237ebcb4dd94ddd97ea,transcribed,poem-136,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1344.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3888452,6a0458688e98c6aacf4f8aad1e759be99db5d65b4eb13b142ef8dcaaec8fea64,transcribed,poem-137,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1345.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,2242449,b737360ee1f2f90968f785fc28c632e7d1569552ee42995a5d4a8863652eef83,transcribed,poem-138,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1346.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3929909,95258519b8e3f4db4b6273657fe7e9ca1da1d5e5d4178950e1dc3dd314c02a09,transcribed,poem-138,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1347.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3699436,9145665cde494590b93d346b3add9b463aae73b03ea81b6a1ddfa7d633e4a34e,transcribed,poem-138,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1348.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3962986,2fdd49649f2b9bfcadeccaa3130c85ec23f0cb7331d7a52498fefa50e85f2e06,transcribed,poem-139,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1349.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3703744,a5ffc3c9a2b8a60b1b21f9369bb52dbdbe1162fe68a03c0c5e54af7f9174a2c7,transcribed,poem-139,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1350.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3538073,b168161a87f4cbd0762a19f2b4b94ccdcc40c03c920eadd8c675c0bbae344d48,transcribed,poem-140,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1351.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3882580,28f3a20a07174f180b6fbd5d77c5339926b3eab5f96d02566e068f52d4d9e21e,needs_manual_text,poem-141,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1352.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3906229,1bb8f45da475fdde08a6f8e211d7ce1d7b1d0d36ec36e05e81be621c8a89c2d7,transcribed,poem-145,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1353.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3113906,ad232d0c21915638916325f140a058aeffcdac8318e4cff671b954932f06e71b,transcribed,poem-144,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1354.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,4031909,a2686d2786302140cff238dd406f3f174f25d3f25b4136fa0d24172500794748,transcribed,poem-144,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1355.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3885565,77ff1639dc8a0aa5e68b6472daa21a5080a3459b2ef347827085686909f10fcd,transcribed,poem-146,
the-singing-word-168-years-of-poetry-from-the-atlantic/IMG_1356.HEIC,the-singing-word-168-years-of-poetry-from-the-atlantic,heic,3905299,76b25c2751d2a6a0f2e0cd06200e3989edc539e8735da3273fc34b9b1ea00c2d,transcribed,poem-147,
this-is-just-a-joke-weird-poetry-book-from-daddy/20260623_013704574_iOS.heic,this-is-just-a-joke-weird-poetry-book-from-daddy,heic,1113601,be0d2dec2961adf9ea18dbbf5d6c89d4e0b6b18fb0550e3a0c62bc41235ac7c8,transcribed,poem-142,
